BaseId,NameId,Name,ModelCharaId,McType,McModel,McBase,McVariant,Scale
15030,3329,Horde biast,180,3,46,1,2,1.5
15031,3329,Horde biast,180,3,46,1,2,1.5
15032,3329,Horde biast,180,3,46,1,2,1.5
15033,3329,Horde biast,180,3,46,1,2,1.5
15034,3324,Horde armored dragon,732,3,23,3,1,1.25
15035,3323,Horde dragonfly,362,3,140,1,1,1
15036,3323,Horde dragonfly,362,3,140,1,1,1
15037,3327,Horde transcendent,730,3,183,2,1,1.7
15038,3326,Horde aevis,377,3,150,1,1,1
15039,3321,Horde wyvern,659,3,60,1,3,1
15040,3326,Horde aevis,377,3,150,1,1,1
15041,3322,Horde shield dragon,371,3,146,1,1,1
15042,3329,Horde biast,180,3,46,1,2,1.5
15045,11399,Hephaistos,3621,3,790,1,1,0.8
15046,108,,3657,3,801,1,1,1
15047,108,,3607,3,789,1,1,1
15048,11517,gorgon,3678,3,65,5,1,1
15049,11399,Hephaistos,3621,3,790,1,1,0.8
15050,108,,3657,3,801,1,1,1
15051,108,,3607,3,789,1,1,1
15052,11517,gorgon,3678,3,65,5,1,1
15053,11405,Illusory Hephaistos,3621,3,790,1,1,0.8
15054,11405,Illusory Hephaistos,3622,3,791,1,1,0.8
15055,11404,suneater,3607,3,789,1,1,1
15056,11404,suneater,3607,3,789,1,1,1
15057,11513,aqueduct dryad,106,3,27,1,5,1
15058,11481,aqueduct odqan,2513,3,26,3,1,3.5
15059,156,gaoler's lantern,1936,3,70,3,2,1
15060,11512,aqueduct sapria,1224,3,5,2,4,0.9
15061,11514,aqueduct belladonna,1270,3,280,1,1,0.8
15062,11510,aqueduct kaluk,2006,3,377,3,2,1.4
15063,11506,Sil'dihn dullahan,121,3,29,1,1,2.5
15064,11515,Sil'dihn armor,2665,3,73,2,2,2.5
15065,108,,476,3,9994,1,1,1
15066,11513,aqueduct dryad,106,3,27,1,5,1
15067,11481,aqueduct odqan,2513,3,26,3,1,3.5
15068,11511,aqueduct udumbara,1936,3,70,3,2,1
15069,11512,aqueduct sapria,1224,3,5,2,4,0.9
15070,11514,aqueduct belladonna,1270,3,280,1,1,0.8
15071,11510,aqueduct kaluk,2006,3,377,3,2,1.4
15072,11506,Sil'dihn dullahan,121,3,29,1,1,2.5
15073,11515,Sil'dihn armor,2665,3,73,2,2,2.5
15074,11995,Cagnazzo,3727,3,811,1,1,0.7
15075,11996,fearsome flotsam,3752,3,90,1,4,1.2
15076,108,,480,0,0,0,1,1
15077,11402,Hephaistos,3644,3,798,1,1,1.3
15078,11406,Illusory Hephaistos,3750,3,798,1,1,0.3
15079,11406,Illusory Hephaistos,3750,3,798,1,1,0.3
15081,514,Sirocco,476,3,9994,1,1,1
15082,11462,parasitos,480,0,0,0,1,1
15083,11462,parasitos,480,0,0,0,1,1
15084,11391,whirlwind,1912,3,272,1,20,1.33
15085,11468,cryptic portal,476,3,9994,1,1,2
15086,12054,Rubicante,3729,3,810,1,1,3.8
15087,11405,Illusory Hephaistos,3622,3,791,1,1,0.8
15090,11521,cherry bomb,427,3,8003,1,1,1
15091,11522,mammet #001,419,3,8001,1,1,1
15092,11523,wayward hatchling,423,3,8002,1,1,1
15093,11524,Cait Sith doll,430,3,8006,1,1,1
15094,11525,baby behemoth,428,3,8004,1,1,1
15095,11526,mammet #003L,420,3,8001,1,2,1
15096,11527,mammet #003G,421,3,8001,1,3,1
15097,11528,mammet #003U,422,3,8001,1,4,1
15098,11529,storm hatchling,424,3,8002,2,1,1
15099,11530,serpent hatchling,425,3,8002,3,1,1
15100,11531,flame hatchling,426,3,8002,4,1,1
15101,11532,morbol seedling,429,3,8005,1,1,1
15102,11533,tiny rat,431,3,8007,1,1,1
15103,11534,baby bun,432,3,8008,1,1,1
15104,11535,chigoe larva,433,3,8009,1,1,1
15105,11536,bluebird,434,3,8010,1,1,0.8
15106,11537,wide-eyed fawn,435,3,8011,1,1,1
15107,11538,infant imp,436,3,8012,1,1,1
15108,11539,coeurl kitten,437,3,8013,1,1,0.85
15109,11540,black coeurl,438,3,8013,1,2,0.75
15110,11541,wind-up gentleman,882,3,8098,1,1,1
15111,11542,gravel golem,440,3,8015,1,1,1
15112,11543,wind-up tonberry,441,3,8016,1,1,1
15113,11544,tiny tortoise,442,3,8017,1,1,1
15114,11545,baby raptor,443,3,8018,1,1,1
15115,11546,baby bat,444,3,8019,1,1,1
15116,11547,tiny bulb,445,3,8020,1,1,1
15117,11548,dust bunny,446,3,8021,1,1,1
15118,11549,wind-up dullahan,447,3,8022,1,1,1
15119,11550,gigantpole,448,3,8023,1,1,1
15120,11551,pudgy puk,449,3,8024,1,1,1
15121,11552,buffalo calf,450,3,8025,1,1,1
15122,11553,cactuar cutting,451,3,8026,1,1,1
15123,11554,smallshell,452,3,8027,1,1,1
15124,11555,wolf pup,453,3,8028,1,1,1
15125,11556,beady eye,454,3,8029,1,1,1
15126,11557,fledgling dodo,455,3,8030,1,1,1
15127,11558,coblyn larva,456,3,8031,1,1,1
15128,11559,wind-up aldgoat,457,3,8032,1,1,0.85
15129,11560,fledgling apkallu,458,3,8033,1,1,1
15130,11561,goobbue sproutling,459,3,8034,1,1,1
15131,11562,bite-sized pudding,460,3,8035,1,1,1
15132,11563,model vanguard,461,3,8036,1,1,1
15133,11564,demon brick,462,3,8037,1,1,1
15134,11565,mini mole,463,3,8038,1,1,1
15135,11566,tender lamb,464,3,8039,1,1,1
15136,11567,slime puddle,465,3,8040,1,1,1
15137,11568,kidragora,466,3,8041,1,1,0.9
15138,11569,wind-up goblin,467,3,8042,1,1,1
15139,11570,wind-up sylph,468,3,8043,1,1,1
15140,11571,wind-up cursor,469,3,8044,1,1,1
15141,11572,wind-up airship,470,3,8045,1,1,1
15142,11573,wind-up Qiqirn,471,3,8046,1,1,0.9
15143,11574,black chocobo chick,505,3,8002,1,2,1
15144,11575,wind-up Dalamud,472,3,8047,1,1,1
15145,11576,minute mindflayer,578,3,8050,1,1,1
15146,11577,tight-beaked parrot,579,3,8051,1,1,0.55
15147,11578,wind-up Amalj'aa,580,3,8052,1,2,1
15148,11579,wind-up Ixal,581,3,8053,1,1,1
15149,11580,wind-up kobold,699,3,8054,1,2,1
15150,11581,wind-up Sahagin,700,3,8055,1,2,1
15151,11582,wind-up brickman,577,3,8049,1,1,1
15152,11583,wind-up Shantotto,527,3,8048,1,1,1
15153,11584,wind-up Edvya,584,3,8056,1,1,1
15154,11585,wind-up sun,585,3,8057,1,1,1
15155,11586,plush cushion,586,3,8058,1,1,1
15157,11588,Minion of Light,587,3,8059,1,1,1
15158,11589,Minion of Light,623,3,8059,2,1,1
15159,11590,Minion of Light,624,3,8059,3,1,1
15161,11592,wind-up Merlwyb,626,3,8061,1,1,1
15162,11593,wind-up Kan-E,627,3,8062,1,1,1
15163,11594,wind-up Raubahn,625,3,8060,1,1,1
15164,11595,princely hatchling,634,3,8002,5,1,1
15165,11596,wind-up Odin,683,3,8064,1,1,0.9
15166,11597,wind-up Warrior of Light,684,3,8065,1,1,0.8
15167,11598,wind-up Bahamut,685,3,8066,1,1,1
15168,11599,wind-up moogle,688,3,8069,1,1,1
15169,11600,baby opo-opo,686,3,8067,1,1,0.6
15170,11601,magic broom,687,3,8068,1,1,1
15171,11602,wind-up succubus,748,3,8071,1,1,0.8
15172,11603,zu hatchling,682,3,8063,1,1,1
15173,11604,wind-up Nanamo,751,3,8074,1,1,0.8
15174,11605,wind-up Gilgamesh,756,3,8079,1,1,1
15175,11606,Onion Prince,742,3,8041,2,1,1
15176,11607,Eggplant Knight,743,3,8041,3,1,1
15177,11608,Garlic Jester,744,3,8041,4,1,1
15178,11609,Tomato King,745,3,8041,5,1,1
15179,11610,Mandragora Queen,746,3,8041,6,1,1
15180,11611,wind-up Y'shtola,750,3,8073,1,1,1
15181,11612,wind-up onion knight,749,3,8072,1,1,1
15182,11613,treasure box,747,3,8070,1,1,1
15183,11614,tiny tapir,754,3,8077,1,1,0.8
15184,11615,Nana bear,752,3,8075,1,1,1
15185,11616,miniature minecart,753,3,8076,1,1,1
15186,11617,nutkin,755,3,8078,1,1,1
15187,11618,wind-up Minfilia,797,3,8081,1,1,1
15188,11619,wind-up Thancred,796,3,8080,1,1,1
15189,11620,model magitek bit,1016,3,8121,1,1,1
15190,11621,puff of Darkness,1017,3,8122,1,1,0.8
15191,11622,naughty nanka,808,3,8092,1,1,1
15192,11623,panda cub,816,3,8075,2,1,1
15193,11624,wind-up Ultros,799,3,8083,1,1,1
15194,11625,Hoary the Snowman,803,3,8087,1,1,1
15195,11626,heavy hatchling,800,3,8084,1,1,1
15196,11627,wind-up Yda,878,3,8094,1,1,1
15197,11628,wind-up Papalymo,879,3,8095,1,1,1
15198,11629,wind-up Urianger,880,3,8096,1,1,1
15199,11630,fat cat,802,3,8086,1,1,1
15200,11631,Littlefoot,801,3,8085,1,1,1
15201,11632,mummy's little mummy,798,3,8082,1,1,1
15202,11633,model Enterprise,887,3,8103,1,1,1
15203,11634,wind-up delivery moogle,809,3,8093,1,1,1
15204,11635,assassin fry,807,3,8091,1,1,1
15205,11636,demon box,805,3,8089,1,1,1
15206,11637,water imp,886,3,8102,1,1,0.6
15207,11638,wind-up Louisoix,881,3,8097,1,1,1
15208,11639,Midgardsormr,883,3,8099,1,1,1
15209,11640,,1069,0,0,0,0,1
15210,11641,Doman magpie,1337,3,8010,2,1,0.8
15211,11642,Enkidu,888,3,8104,1,1,1
15212,11643,wind-up Violet,901,3,8043,1,2,1
15213,11644,wind-up founder,902,3,8052,1,1,1
15214,11645,wind-up Dezul Qualan,903,3,8053,2,1,1
15215,11646,wind-up kobolder,582,3,8054,1,1,1
15216,11647,wind-up Sea Devil,583,3,8055,1,1,1
15217,11648,chocobo chick courier,990,3,8119,1,1,1
15218,11649,wind-up Kain,989,3,8118,1,1,0.8
15219,11650,wind-up Alphinaud,884,3,8100,1,1,1
15220,11651,wind-up Alisaie,885,3,8101,1,1,1
15221,11652,wind-up Tataru,892,3,8108,1,1,1
15222,11653,wind-up Cid,891,3,8107,1,1,1
15223,11654,unicolt,890,3,8106,1,1,1
15224,11655,wind-up Gundu warrior,889,3,8105,1,1,1
15225,11656,atrophied Atomos,894,3,8110,1,1,1
15226,11657,owlet,893,3,8109,1,1,1
15227,11658,ugly duckling,899,3,8115,1,1,0.9
15228,11659,gaelikitten,988,3,8117,1,1,1
15229,11660,clockwork barrow,896,3,8112,1,1,1
15230,11661,lesser panda,895,3,8111,1,1,0.7
15231,11662,page 63,900,3,8116,1,1,1
15232,11663,iron dwarf,898,3,8114,1,1,1
15233,11664,griffin hatchling,897,3,8113,1,1,0.9
15234,11665,wind-up Iceheart,1165,3,8125,1,1,1
15235,11666,Gestahl,1166,3,8126,1,1,1
15236,11667,steam-powered gobwalker G-VII,1164,3,8124,1,1,1
15237,11668,behemoth heir,1162,3,8004,2,1,1
15238,11669,accompaniment node,1163,3,8123,1,1,1
15239,11670,wind-up Yugiri,1167,3,8128,1,1,1
15240,11671,Peridot Carbuncle,1168,3,8129,1,1,0.8
15241,11672,Heliodor Carbuncle,1068,3,8129,1,2,0.8
15243,11674,gold rush minecart,1212,3,8076,1,2,1
15244,11675,set of Primogs,991,3,8120,1,1,0.5
15245,11676,wind-up Gnath,1169,3,8130,1,1,1
15246,11677,paissa brat,1170,3,8131,1,1,1
15247,11678,wind-up Illuminatus,1171,3,8132,1,1,0.9
15248,11679,Pumpkin Butler,1172,3,8133,1,1,1
15249,11680,wind-up Echidna,1322,3,8143,1,1,1
15250,11681,wind-up Relm,1176,3,8137,1,1,1
15251,11682,hunting hawk,1173,3,8134,1,1,1
15252,11683,shalloweye,1174,3,8135,1,1,1
15253,11684,penguin prince,1175,3,8136,1,1,1
15254,11685,clockwork Twintania,1319,3,8140,1,1,1
15255,11686,korpokkur kid,1320,3,8141,1,1,1
15256,11687,wind-up Firion,1321,3,8142,1,1,1
15257,11688,wind-up Ifrit,1318,3,8139,1,1,1
15258,11689,wind-up Garuda,1330,3,8144,1,1,0.9
15259,11690,wind-up Titan,1331,3,8145,1,1,1
15260,11691,wind-up Leviathan,1332,3,8146,1,1,1
15261,11692,wind-up Zundu warrior,1423,3,8105,1,2,1
15262,11693,wind-up Haurchefant,1334,3,8148,1,1,1
15263,11694,wind-up Nero tol Scaeva,1335,3,8149,1,1,1
15264,11695,wind-up Vath,1343,3,8130,2,1,1
15265,11696,faustlet,1458,3,8169,1,1,1
15266,11697,dress-up Y'shtola,1333,3,8147,1,1,1
15267,11698,Calca,1461,3,8172,1,1,1
15268,11699,Brina,1462,3,8172,1,2,1
15269,11700,morpho,1459,3,8170,1,1,0.8
15270,11701,Poro Roggo,1466,3,8176,1,1,1
15271,11702,spoony bard,1484,3,8181,1,1,1
15272,11703,Fenrir pup,1467,3,8177,1,1,1
15273,11704,wind-up dragonet,1463,3,8173,1,1,1
15274,11705,wind-up Ramuh,1544,3,8184,1,1,0.9
15275,11706,wind-up Shiva,1545,3,8185,1,1,0.9
15276,11707,Piggy,1465,3,8175,1,1,1
15277,11708,magic bucket,1464,3,8174,1,1,1
15278,11709,calamari,1469,3,8179,1,1,1
15279,11710,baby brachiosaur,1470,3,8180,1,1,1
15280,11711,wind-up cheerleader,1468,3,8178,1,1,1
15281,11712,wind-up Krile,1336,3,8150,1,1,1
15282,11713,wind-up Aymeric,1547,3,8187,1,1,1
15283,11714,pegasus colt,1650,3,8199,1,1,1
15284,11715,wind-up Calofisteri,1546,3,8186,1,1,1
15285,11716,wind-up sasquatch,1386,3,8152,1,1,1
15286,11717,dwarf rabbit,1387,3,8153,1,1,1
15287,11718,hecteye,1385,3,8151,1,1,1
15288,11719,Taoist moogle,1548,3,8188,1,1,1
15289,11720,Jibanyan,1390,3,8156,1,1,1
15290,11721,Komasan,1391,3,8157,1,1,1
15291,11722,Whisper,1392,3,8158,1,1,1
15292,11723,Blizzaria,1393,3,8159,1,1,1
15293,11724,Kyubi,1394,3,8160,1,1,1
15294,11725,Komajiro,1395,3,8161,1,1,1
15295,11726,Manjimutt,1396,3,8162,1,1,1
15296,11727,Noko,1397,3,8163,1,1,1
15297,11728,Venoct,1398,3,8164,1,1,1
15298,11729,Shogunyan,1399,3,8165,1,1,1
15299,11730,Hovernyan,1400,3,8166,1,1,1
15300,11731,Robonyan F-type,1401,3,8167,1,1,1
15301,11732,USApyon,1402,3,8168,1,1,1
15302,11733,,1645,0,0,0,0,1
15303,11734,Namingway,1614,3,8192,1,1,1
15304,11735,toy Alexander,1618,3,8196,1,1,1
15305,11736,shaggy shoat,1615,3,8193,1,1,1
15306,11737,dress-up Thancred,1616,3,8194,1,1,1
15307,11738,dress-up Alisaie,1617,3,8195,1,1,1
15308,11739,wind-up Edda,1626,3,8198,1,1,1
15309,11740,wind-up Yuna,1611,3,8189,1,1,1
15310,11741,wind-up Rikku,1612,3,8190,1,1,1
15311,11742,wind-up Lulu,1613,3,8191,1,1,1
15313,11744,wind-up Moenbryda,1651,3,8200,1,1,1
15314,11745,Continental eye,1769,3,8029,2,1,1
15315,11746,bullpup,1690,3,8201,1,1,1
15316,11747,angel of mercy,1691,3,8202,1,1,1
15317,11748,wind-up Estinien,1693,3,8204,1,1,1
15318,11749,wind-up Hraesvelgr,1694,3,8205,1,1,1
15319,11750,Gigi,1695,3,8206,1,1,1
15320,11751,anima,1697,3,8208,1,1,1
15321,11752,wind-up Scathach,1782,3,8210,1,1,1
15322,11753,wind-up Nidhogg,1783,3,8211,1,1,1
15323,11754,hellpup,1791,3,8219,1,1,1
15324,11755,wind-up Ohl Deeh,1856,3,8173,1,2,1
15325,11756,wind-up moon,1855,3,8057,1,2,1
15326,11757,castaway chocobo chick,1696,3,8207,1,1,1
15327,11758,wind-up Bartz,1692,3,8203,1,1,1
15328,11759,wind-up red mage,1698,3,8209,1,1,1
15329,11760,faepup,1859,3,8219,1,2,1
15330,11761,odder otter,1786,3,8214,1,1,1
15331,11762,fox kit,1784,3,8212,1,1,1
15332,11763,Tora-jiro,1785,3,8213,1,1,1
15333,11764,tiny tatsunoko,1787,3,8215,1,1,1
15334,11765,bombfish,1790,3,8218,1,1,1
15335,11766,Bom Boko,1788,3,8216,1,1,1
15336,11767,road sparrow,1789,3,8217,1,1,1
15337,11768,wind-up Lyse,1824,3,8220,1,1,1
15338,11769,dress-up Yugiri,1825,3,8221,1,1,1
15339,11770,wind-up Gosetsu,1826,3,8222,1,1,1
15340,11771,wind-up Yotsuyu,1827,3,8223,1,1,1
15341,11772,mock-up Grynewaht,1828,3,8224,1,1,1
15342,11773,wind-up Namazu,1830,3,8226,1,1,1
15343,11774,Ivon Coeurlfist doll,1831,3,8227,1,1,1
15344,11775,wind-up chimera,1832,3,8228,1,1,1
15345,11776,wind-up meateater,1833,3,8229,1,1,1
15346,11777,magitek avenger F1,1834,3,8230,1,1,1
15347,11778,Ghido,1895,3,8231,1,1,1
15348,11779,wind-up Exdeath,1896,3,8232,1,1,1
15349,11780,wind-up Khloe,1897,3,8233,1,1,1
15350,11781,wind-up Susano,1898,3,8234,1,1,1
15351,11782,wind-up Lakshmi,1899,3,8235,1,1,1
15352,11783,wind-up Bismarck,1968,3,8236,1,1,1
15353,11784,wind-up Hien,1978,3,8237,1,1,1
15354,11785,wind-up Ravana,1979,3,8238,1,1,1
15355,11786,wind-up Kojin,1980,3,8239,1,1,1
15356,11787,mameshiba,1981,3,8240,1,1,1
15357,11788,tengu doll,1982,3,8241,1,1,1
15358,11789,wind-up Matanga,1983,3,8242,1,1,1
15359,11790,wind-up Ramza,2046,3,8243,1,1,1
15360,11791,koala joey,2066,3,8244,1,1,1
15361,11792,salt & pepper seal,2067,3,8245,1,1,1
15362,11793,axolotl eft,2068,3,8246,1,1,1
15363,11794,wind-up Ixion,2069,3,8247,1,1,1
15364,11795,wind-up Shinryu,2124,3,8248,1,1,1
15365,11796,dress-up Raubahn,2120,3,8249,1,1,1
15366,11797,wind-up Ananta,2232,3,8250,1,2,1
15367,11798,private moai,2140,3,8251,1,1,1
15368,11799,white whittret,2141,3,8252,1,1,1
15369,11800,motley egg,2142,3,8253,1,1,1
15370,11801,wind-up Kefka,2143,3,8254,1,1,1
15371,11802,wind-up Magnai,2144,3,8255,1,1,1
15372,11803,aurelia polyp,2155,3,8256,1,1,1
15373,11804,Byakko cub,2156,3,8257,1,1,1
15374,11805,wind-up Fafnir,2157,3,8258,1,1,1
15375,11806,wind-up Mithra,2168,3,8259,1,1,1
15376,11807,the Prince of Anemos,2169,3,8260,1,1,1
15377,11808,komainu,2170,3,8261,1,1,1
15378,11809,the Gold Whisker,2221,3,8226,1,2,1
15379,11810,monkey king,2238,3,8262,1,1,1
15380,11811,clockwork lantern,2239,3,8263,1,1,1
15381,11812,frilled dragon,2240,3,8264,1,1,1
15382,11813,wind-up Cirina,2241,3,8265,1,1,1
15383,11814,wind-up Sadu,2242,3,8266,1,1,1
15384,11815,copycat bulb,2243,3,8267,1,1,1
15385,11816,wind-up Tarutaru,2244,3,8268,1,1,1
15386,11817,wind-up Tsukuyomi,2245,3,8269,1,1,1
15387,11818,wind-up Zhloe,2246,3,8270,1,1,1
15388,11819,Construct 8,2247,3,8271,1,1,1
15389,11820,Palico,2284,3,8272,1,1,0.7
15390,11821,Poogie,2285,3,8273,1,1,0.8
15391,11822,attendee #777,2310,3,8226,2,1,1
15392,11823,scarlet peacock,2327,3,8276,1,1,1
15393,11824,wind-up Alpha,2324,3,8274,1,1,1
15394,11825,OMG,2328,3,8277,1,1,1
15395,11826,wind-up G'raha Tia,2329,3,8278,1,1,1
15396,11827,Little Yin,2325,3,8275,1,1,1
15397,11828,Little Yang,2326,3,8275,2,1,1
15398,11829,wind-up Cloud,2330,3,8279,1,1,1
15399,11830,wind-up Aerith,2331,3,8280,1,1,1
15400,11831,wind-up Tifa,2332,3,8281,1,1,1
15401,11832,mudpie,2341,3,8282,1,1,1
15402,11833,bridesmoogle,2344,3,8285,1,1,1
15403,11834,wind-up Elvaan,2343,3,8284,1,1,0.9
15404,11835,dhalmel calf,1388,3,8154,1,1,1
15405,11836,capybara pup,2342,3,8283,1,1,1
15406,11837,baby gremlin,2411,3,8286,1,1,0.71
15407,11838,Conditional Virtue,2418,3,8293,1,1,1
15408,11839,yukinko snowflake,2417,3,8292,1,1,1
15409,11840,dress-up Tataru,2413,3,8288,1,1,1
15410,11841,wind-up weapon,2416,3,8291,1,1,1
15411,11842,wind-up Qalyana,2139,3,8250,1,1,1
15412,11843,wind-up Redback,2543,3,8239,1,3,1
15413,11844,minitek conveyor,2415,3,8290,1,1,1
15414,11845,wind-up Fran,2412,3,8287,1,1,1
15415,11846,wind-up Nu Mou,2441,3,8294,1,1,1
15416,11847,Seitei,2414,3,8289,1,1,1
15417,11848,zephyrous zabuton,2443,3,8058,2,1,1
15418,11849,abroader otter,2444,3,8297,1,1,1
15419,11850,hedgehoglet,2442,3,8295,1,1,1
15420,11851,brave new Y'shtola,2485,3,8299,1,1,1
15421,11852,wind-up Ryne,2486,3,8300,1,1,1
15422,11853,black hayate,2483,3,8240,2,1,1
15423,11854,chameleon,2484,3,8298,1,1,1
15424,11855,wind-up Fuath,2490,3,8301,1,1,1
15425,11856,armadillo bowler,2492,3,8303,1,1,1
15426,11857,the Great Serpent of Ronka,2493,3,8304,1,1,1
15427,11858,micro gigantender,2491,3,8302,1,1,1
15428,11859,clionid larva,2494,3,8305,1,1,1
15429,11860,bitty duckbill,2495,3,8306,1,1,1
15430,11861,Eden Minor,2566,3,8309,1,1,1
15431,11862,giant beaver,2564,3,8307,1,1,1
15432,11863,wind-up Suzaku,2565,3,8308,1,1,1
15433,11864,wind-up Omega-M,2567,3,8310,1,1,1
15434,11865,wind-up Omega-F,2568,3,8311,1,1,1
15435,11866,tinker's bell,1829,3,8225,1,1,1
15436,11867,tiny echevore,2602,3,8312,1,1,1
15437,11868,sharksucker-class insubmersible,2603,3,8313,1,1,1
15438,11869,shoebill,2604,3,8314,1,1,1
15439,11870,butterfly effect,2605,3,8315,1,1,1
15440,11871,ironfrog ambler,2606,3,8316,1,1,1
15441,11872,forgiven hate,2607,3,8317,1,1,1
15442,11873,bacon bits,2741,3,8318,1,1,1
15443,11874,wind-up pixie,2742,3,8319,1,1,1
15444,11875,mystic weapon,2756,3,8321,1,1,1
15445,11876,meerkat,2755,3,8320,1,1,1
15446,11877,miniature white knight,2773,3,8322,1,1,1
15447,11878,Cute Justice,2774,3,8323,1,1,1
15448,11879,domakin,2775,3,8324,1,1,1
15449,11880,dress-up Estinien,2801,3,8326,1,1,1
15450,11881,little leannan,2800,3,8325,1,1,1
15451,11882,wind-up hobgoblin,2802,3,8327,1,1,1
15452,11883,Cerberpup,2803,3,8328,1,1,1
15453,11884,pod 054,2818,3,8329,1,1,1
15454,11885,pod 316,2819,3,8329,1,2,1
15455,11886,sungold Talos,2855,3,8330,1,1,1
15456,11887,Malone,2856,3,8331,1,1,1
15457,11888,little leafman,2857,3,8332,1,1,1
15458,11889,the Behelmeted Serpent of Ronka,2890,3,8333,1,1,1
15459,11890,the Behatted Serpent of Ronka,2891,3,8333,2,1,1
15460,11891,silver dasher,2858,3,8217,2,1,1
15461,11892,paissa patissier,2892,3,8334,1,1,1
15462,11893,paissa threadpuller,2893,3,8334,2,1,1
15463,11894,ancient one,2894,3,8335,1,1,0.9
15464,11895,the Major-General,2895,3,8336,1,1,1
15465,11896,wind-up Dulia-Chai,2896,3,8337,1,1,1
15466,11897,amaro hatchling,2897,3,8338,1,1,1
15467,11898,Laladile,2898,3,8339,1,1,1
15468,11899,unlucky rabbit,2899,3,8340,1,1,1
15469,11900,Lalinator 5.H0,2977,3,8341,1,1,1
15470,11901,wind-up Mystel,2978,3,8342,1,1,1
15471,11902,wind-up Ardbert,2979,3,8343,1,1,1
15472,11903,magitek helldiver F1,2980,3,8344,1,1,1
15473,11904,weatherproof gaelicat,2981,3,8345,1,1,1
15474,11905,ephemeral necromancer,2982,3,8346,1,1,1
15475,11906,Allagan melon,2983,3,8347,1,1,1
15476,11907,sand fox,2984,3,8348,1,1,1
15477,11908,petit pteranodon,2985,3,8349,1,1,1
15478,11909,Dáinsleif F1,2986,3,8350,1,1,1
15479,11910,Lord Enma,2987,3,8351,1,1,1
15480,11911,Lord Ananta,2988,3,8352,1,1,1
15481,11912,Zazel,2989,3,8353,1,1,1
15482,11913,Damona,2990,3,8354,1,1,1
15483,11914,2B automaton,2991,3,8355,1,1,1
15484,11915,2P automaton,2992,3,8355,2,1,1
15485,11916,much-coveted Mora,3032,3,8356,1,1,1
15486,11917,Syldrion-class insubmersible,3033,3,8357,1,1,1
15487,11918,wind-up Gaia,3034,3,8358,1,1,1
15488,11919,wind-up Palom,3035,3,8359,1,1,1
15489,11920,wind-up Porom,3036,3,8360,1,1,1
15490,11921,wind-up Edge,3037,3,8361,1,1,1
15491,11922,wind-up Rydia,3038,3,8362,1,1,1
15492,11923,wind-up Rosa,3039,3,8363,1,1,1
15493,11924,Save the Princess,3040,3,8364,1,1,1
15494,11925,Drippy,3106,3,8365,1,1,1
15495,11926,Trike,3107,3,8366,1,1,1
15496,11927,golden beaver,3156,3,8307,1,2,1
15497,11928,gull,3108,3,8367,1,1,1
15498,11929,anteater,3109,3,8368,1,1,1
15499,11930,dolphin calf,3110,3,8369,1,1,1.2
15500,11931,magitek predator F1,3111,3,8370,1,1,1
15501,11932,Senorita Sabotender,3152,3,8371,1,1,0.8
15502,11933,Benben stone,3153,3,8372,1,1,1
15503,11934,wanderer's campfire,3154,3,8373,1,1,1
15504,11935,smaller stubby,3155,3,8374,1,1,1
15505,11936,wind-up Lyna,3214,3,8375,1,1,1
15506,11937,wind-up Runar,3215,3,8376,1,1,1
15507,11938,wind-up Gunnhildr,3216,3,8377,1,1,1
15508,11939,9S automaton,3217,3,8378,1,1,1
15509,11940,wind-up Rudy,3218,3,8379,1,1,1
15510,11941,squirrel emperor,3219,3,8380,1,1,1
15511,11942,Flag,3220,3,8381,1,1,1
15512,11943,wee Ea,3221,3,8382,1,1,0.7
15513,11944,wind-up Magus Sisters,3222,3,8383,1,1,0.5
15514,11945,optimus Omicron,3223,3,8384,1,1,1
15515,11946,wind-up Anima,3224,3,8385,1,1,1
15516,11947,starbird,3523,3,8386,2,1,1
15517,11948,Nagxian cat,3226,3,8387,1,1,1
15518,11949,brave new Urianger,3227,3,8388,1,1,1
15519,11950,wind-up Vrtra,3228,3,8389,1,1,1
15520,11951,hippo calf,3350,3,8390,1,1,1
15521,11952,crabe de la crabe,3351,3,8391,1,1,1
15522,11953,Prince Lunatender,3352,3,8392,1,1,1
15523,11954,tiny troll,3353,3,8393,1,1,1
15524,11955,Caduceus,3354,3,8394,1,1,1.5
15525,11956,adventure basket,3355,3,8395,1,1,1
15526,11957,Golden Dhyata,3356,3,8396,1,1,1
15527,11958,greener gleaner,3357,3,8397,1,1,1
15528,11959,wind-up Grebuloff,3358,3,8398,1,1,1
15529,11960,nosferatu,3359,3,8399,1,1,1
15530,11961,wind-up herois,3360,3,8400,1,1,1
15531,11962,wind-up Daivadipa,3361,3,8401,1,1,1
15532,11963,royal lunatender,3481,3,8392,1,2,1
15533,11964,wind-up Arkasodara,3555,3,8402,1,1,1
15534,11965,wind-up kangaroo,3556,3,8403,1,1,1
15535,11966,protonaught,3557,3,8404,1,1,1
15536,11967,teacup Kapikulu,3558,3,8405,1,1,0.8
15537,11968,Chewy,3559,3,8406,1,1,1
15538,11969,clockwork Novus D,3560,3,8407,1,1,0.7
15539,11970,hatching bunny,3561,3,8408,1,1,1
15540,11971,wind-up Azeyma,3562,3,8409,1,1,1
15541,11972,wind-up Ragnarok,3563,3,8410,1,1,0.8
15542,11973,blue-footed booby,3564,3,8411,1,1,1
15543,11974,wind-up PuPu,3565,3,8412,1,1,1
