Skel,McType,NumAnim,Names
m8114,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8115,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8116,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8117,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8118,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8119,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8120,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8121,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8122,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8123,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8124,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8125,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8126,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8128,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8129,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8130,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8131,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8132,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8133,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8134,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8135,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8136,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8137,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8139,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8140,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8141,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8142,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8143,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8144,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8145,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8146,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8147,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8148,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8149,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8150,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8151,monster,4,cbbm_02f_lp0 cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8152,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8153,monster,4,cbbm_02f_lp0 cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8154,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8156,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8157,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8158,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8159,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8160,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8161,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8162,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8163,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8164,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8165,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8166,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8167,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8168,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8169,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8170,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8172,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8173,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8174,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8175,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8176,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8177,monster,4,cbbm_02f_lp0 cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8178,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8179,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8180,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8181,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8184,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8185,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8186,monster,4,cbbm_02f_lp0 cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8187,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8188,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8189,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8190,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8191,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8192,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8193,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8194,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8195,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8196,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8198,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8199,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8200,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8201,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8202,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8203,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8204,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8205,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8206,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8207,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8208,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8209,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8210,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8211,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8212,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8213,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8214,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8215,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8216,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8217,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8218,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8219,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8220,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8221,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8222,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8223,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8224,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8225,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8226,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8227,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8228,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8229,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8230,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8231,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8232,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8233,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8234,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8235,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8236,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8237,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8238,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8239,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8240,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8241,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8242,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8243,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8244,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8245,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8246,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8247,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8248,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8249,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8250,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8251,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8252,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8253,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8254,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8255,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8256,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8257,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8258,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8259,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8260,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8261,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8262,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8263,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8264,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8265,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8266,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8267,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8268,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8269,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8270,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8271,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8272,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8273,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8274,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8275,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8276,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8277,monster,4,cbbm_02f_lp0 cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8278,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8279,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8280,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8281,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8282,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8283,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8284,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8285,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8286,monster,4,cbbm_02f_lp0 cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8287,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8288,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8289,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8290,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8291,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8292,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8293,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8294,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8295,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8297,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8298,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8299,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8300,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8301,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8302,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8303,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8304,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8305,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8306,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8307,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8308,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8309,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8310,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8311,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8312,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8313,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8314,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8315,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8316,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8317,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8318,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8319,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8320,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8321,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8322,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8323,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8324,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8325,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8326,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8327,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8328,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8329,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8330,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8331,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8332,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8333,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8334,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8335,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8336,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8337,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8338,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8339,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8340,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8341,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8342,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8343,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8344,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8345,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8346,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8347,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8348,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8349,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8350,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8351,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8352,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8353,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8354,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8355,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8356,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8357,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8358,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8359,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8360,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8361,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8362,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8363,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8364,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8365,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8366,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8367,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8368,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8369,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8370,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8371,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8372,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8373,monster,2,cbnm_id0 cbnm_idact1
m8374,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8375,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8376,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8377,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8378,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8379,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8380,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8381,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8382,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8383,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8384,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8385,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8386,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8387,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8388,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8389,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8390,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8391,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8392,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8393,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8394,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8395,monster,2,cbnm_id0 cbnm_idact1
m8396,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8397,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8398,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8399,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8400,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8401,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8402,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8403,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8404,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8405,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8406,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8407,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8408,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8409,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8410,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8411,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8412,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8413,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8414,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8415,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8416,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8417,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8418,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8419,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8420,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8421,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8422,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8423,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8424,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8425,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8426,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8427,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8428,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8429,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8430,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8431,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8432,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8433,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8434,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8435,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8436,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8437,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8438,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8439,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8440,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8441,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8442,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8443,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8444,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8445,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8446,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8447,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8448,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8449,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8450,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8451,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8452,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8453,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8454,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8455,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8456,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8457,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8458,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8459,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8460,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8461,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8462,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8463,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8464,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8465,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8466,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8467,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8468,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8469,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8470,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
